"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",ALLOC.TM,Pool Mismatch,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:243,"Creation of chroot JailWithout ChangingWorking Directory",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.DI,Double Initialization,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.LEAK,Leak,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.MO,Misaligned Object,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",IO.NEGFD,Negative file descriptor,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.ND.MO,"Non-distinct Identifiers:Macro/Other","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.ND.NEST,"Non-distinct Identifiers: NestedScope","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.ND.SS,"Non-distinct Identifiers: SameScope","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.NU.EXT,"Non-unique Identifiers: ExternalName","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.NU.INT,"Non-unique Identifiers: InternalName","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.NU.TAG,Non-unique Identifiers: Tag,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.ID.NU.TYPE,Non-unique Identifiers: Typedef,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.FUNCS.ASSERTS,Not Enough Assertions,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,Pool Mismatch,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.RECURSIVE,Recursive Macro,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",IO.TAINT.WRITE,Tainted Write,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')","CONCURRENCY.BADFUNC.DELAY",Task Delay Function,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.TMD,Too Many Dereferences,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",ALLOC.TM,Type Mismatch,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.STRUCT.UUVAL,Unused Value,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:244,"Improper Clearing ofHeap Memory BeforeRelease ('HeapInspection')",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.FUNCS.TOOLONG,Function Too Long,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.STAR,Macro Uses Unary * Operator,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.BRACES,Macro Uses [] Operator,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.DECL.ML,Multiple Declarations On Line,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.DECL.MG,Multiple Declarations of a Global,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.MULTISTMT,Multiple Statements On Line,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",IO.NEGFD,Negative file descriptor,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.DECL.FNEST,Nested Function Declaration,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.NOENDIF,No Matching #endif,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.NOIF,No Matching #if,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.ID.ND.EXT,"Non-distinct Identifiers: ExternalNames","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.ID.ND.MM,"Non-distinct Identifiers:Macro/Macro","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.FUNCS.TMFP,Too Many Parameters,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.STRUCT.TMID,"Too Much Indirection inDeclaration","hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.UNBALANCED,Unbalanced Parenthesis,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.UNDEF,Use of #undef,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",BADFUNC.LONGJMP,Use of longjmp,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",BADFUNC.SETJMP,Use of setjmp,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",LANG.PREPROC.VARIADIC,Variadic Macro,"hierarchydescendant"
CWE:245,"J2EE Bad Practices:Direct Management ofConnections",BUILD.WERROR,Warnings Not Treated As Errors,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.TYPE.BASIC,Basic Numerical Type Used,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.CBI,Code Before #include,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.SE.COND,Condition Contains Side Effects,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.COND,Conditional Compilation,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.POSTINIT,"Dynamic Allocation AfterInitialization","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.FUNCPTR.CALL,Function Pointer,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets","LANG.STRUCT.FUNCPTR.CONVERT",Function Pointer Conversion,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.DECL.MGT,"Global Variable Declared withDifferent Types","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"GlobalHandle on GMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"GlobalLock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"GlobalUnlock on GMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.GOTO,Goto Statement,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.INIT.ENUM,"Inconsistent EnumeratorInitialization","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"LocalHandle on LMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"LocalLock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,"LocalUnlock on LMEM_FIXEDMemory","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets","CONCURRENCY.LOCK.MISMATCH",Lock/Unlock Mismatch,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",MISC.PATHLENGTH,MAX_PATH Exceeded,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.DEFINFN,Macro Defined in Function Body,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.MACROEND,Macro Does Not End With } or ),"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.MACROSTART,Macro Does Not Start With { or (,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.ID.NU.MK,Macro Name is C Keyword,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.UNDEFINFN,"Macro Undefined in FunctionBody","hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.PASTE,Macro Uses ## Operator,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.PREPROC.ARROW,Macro Uses -> Operator,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.STRUCT.PIT,Pointer Type Inside Typedef,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",ALLOC.TM,Pool Mismatch,"hierarchydescendant"
CWE:246,"J2EE Bad Practices:Direct Use of Sockets",LANG.FUNCS.RECURSION,Recursion,"hierarchydescendant"
